,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Fossil coal-derived gas
2015-08-14 18:00:00,-106.94999999999999,-3483.6,10225.225,2105.55,4179.425,16160.725,14394.525,195.2,2658.925,6.625,194.525,2300.225,190.35,838.525,594.25,5690.525,3404.3,60577.225,50888.075,27.35,27.2,
2015-08-14 19:00:00,-112.725,-3001.2,10344.725,2096.55,4151.45,16406.25,14442.725,196.0,2979.5499999999997,6.75,110.75,3060.425,191.125,955.75,431.4,5610.25,1038.275,59030.225,51950.275,23.5,23.525,
2015-08-14 20:00:00,-303.275,-3212.3,10366.35,2095.825,4166.675,16114.225,14476.125,195.3,2674.225,6.925,59.375,1914.075,197.25,931.35,356.925,5804.2,122.3,56696.625,50413.225,23.0,22.625,
2015-08-14 21:00:00,-145.97500000000002,-3665.5,10362.575,2098.55,4207.075000000001,15525.0,14121.525,195.575,1709.325,7.05,217.475,1476.525,195.75,945.05,330.95,5987.025,0.25,55306.25,48988.025,24.025,23.75,
2015-08-14 22:00:00,-88.25,-4407.5,10386.575,2086.55,4157.225,15543.099999999999,13869.175,195.85,1317.9,7.1,89.675,633.875,190.0,923.925,337.125,6184.9,0.0,51868.975,45346.925,25.6,24.025,
2015-08-14 23:00:00,-73.0,-5097.2,10375.9,2088.375,4147.225,15592.55,12052.9,195.55,1148.5,7.1,154.875,653.475,180.45,939.85,418.0,5349.175,0.0,48475.05,42707.875,26.0,23.9,
2015-08-15 00:00:00,-314.1,-4359.2,10378.45,2083.225,4160.775,14955.25,9457.2,195.15,1183.725,6.675,58.55,897.175,176.775,951.325,342.275,5056.925,0.0,45323.275,39924.05,26.8,24.75,
2015-08-15 01:00:00,-572.8,-3106.4,10329.4,2077.7,4130.85,14073.075,9151.5,195.4,1182.075,5.1,34.925,451.65,177.825,881.925,356.175,3937.95,0.0,43441.825,39147.7,25.175,23.5,
2015-08-15 02:00:00,-1267.875,-2687.6,10154.9,2083.275,4086.4750000000004,13806.175,9463.05,195.975,1181.725,5.1,26.725,343.82500000000005,172.125,808.525,722.175,3469.725,0.0,41909.15,37717.2,25.675,23.275,
2015-08-15 03:00:00,-2467.1,-2204.4,10160.975,2098.4,4128.75,13791.875,8996.15,196.225,1179.425,5.475,23.4,120.975,172.75,857.275,831.45,3704.2,0.0,41357.5,36821.8,27.025,24.225,
2015-08-15 04:00:00,-2394.35,-2003.4,10166.2,2095.8,4131.075,13837.175,8848.275,195.975,1510.975,5.45,43.6,179.825,177.3,895.525,379.125,3421.85,0.1,41305.375,37504.275,25.35,22.925,
2015-08-15 05:00:00,-2314.1,-747.2,10167.25,2076.35,4107.8,13883.725,8958.25,195.475,1829.1000000000001,5.675000000000001,39.25,95.975,174.5,964.475,371.3,2925.325,1.575,41742.8,38444.55,23.875,21.825,
2015-08-15 06:00:00,-1886.9,-513.0,10193.975,2065.0,4137.275,14211.15,8891.599999999999,195.1,2162.875,7.425,50.25,82.4,170.55,956.95,402.325,2921.75,309.375,43040.375,39406.925,24.0,22.125,
2015-08-15 07:00:00,-913.825,350.1,10350.05,2055.425,4219.15,14238.15,8470.275,195.5,1829.55,8.05,40.325,171.75,168.675,968.625,325.4,2666.675,2045.3000000000002,46019.475,40982.15,25.625,24.775,
2015-08-15 08:00:00,-588.3,235.3,10367.375,2043.225,4253.95,14269.125,8776.275000000001,195.725,1505.65,7.725,47.025,248.425,176.075,946.275,289.225,2031.675,5220.15,49679.725,42138.625,28.775,28.55,
2015-08-15 09:00:00,-504.35,62.3,10357.05,2043.4250000000002,4265.3,14251.25,9011.725,195.55,2474.375,7.25,52.4,216.0,176.275,940.425,265.65,1593.975,9050.35,52640.575,41730.65,33.6,32.325,
2015-08-15 10:00:00,-141.45,-1050.2,10339.075,2056.45,4309.275,14222.125,8375.75,195.775,2151.85,6.95,50.65,595.15,172.125,942.9,237.125,1342.3,12322.825,54900.0,40997.75,37.775,36.575,
2015-08-15 11:00:00,-14.025,-2344.3,10376.475,2055.4,4318.95,13966.875,8455.85,196.175,2455.125,6.75,55.15,395.475,176.175,942.925,225.525,1326.8,14597.9,56190.975,40040.75,40.95,38.900000000000006,
2015-08-15 12:00:00,-114.60000000000001,-2815.7,10349.575,2046.8249999999998,4280.15,13698.05,8094.65,195.625,2115.25,6.55,58.900000000000006,341.27500000000003,174.625,943.625,198.55,1551.25,15645.65,55283.125,37887.7,43.8,40.8,
2015-08-15 13:00:00,-420.175,-4676.2,10325.775,2044.6,4281.225,13875.525,7347.65,195.6,1817.65,6.5,64.3,381.375,169.05,934.475,218.55,1763.05,15677.925,53319.475,35659.975,45.9,41.675,
2015-08-15 14:00:00,-885.5,-5054.0,10325.925,2046.175,4225.95,13907.45,7384.025,195.85,1821.825,5.575,53.2,223.7,173.075,942.725,283.2,2245.4,14468.325,51706.875,34709.950000000004,45.95,40.875,
2015-08-15 15:00:00,-1063.8,-4214.1,10362.1,2043.6000000000001,4181.95,13877.775,7061.975,196.15,1459.0500000000002,4.425000000000001,44.0,146.525,177.45,937.3,198.375,2218.225,12457.075,51020.025,36146.325,42.275000000000006,39.05,
2015-08-15 16:00:00,-1103.775,-2288.2,10360.075,2034.45,4182.475,14111.125,7628.95,195.95,2424.775,4.4,36.425,253.3,177.825,921.75,165.325,2508.275,9906.0,50431.675,37852.125,38.175,35.225,
2015-08-15 17:00:00,-85.57499999999999,-1195.1,10388.075,2038.875,4238.525,12908.975,8615.3,195.45,2417.475,4.65,35.85,955.6,180.025,936.425,92.125,2824.075,6741.225,50820.775,41163.325,32.25,31.75,
2015-08-15 18:00:00,-3.75,-112.1,10459.675,2042.0749999999998,4273.225,13062.65,9535.825,195.2,2098.05,4.775,65.525,1927.725,183.575,946.125,137.3,2338.625,3645.425,50720.975,44599.600000000006,25.5,26.35,
2015-08-15 19:00:00,-4.15,1432.0,10453.75,2029.975,4260.75,13839.45,9866.775000000001,195.05,2438.5,5.0,21.549999999999997,1292.975,182.725,959.625,352.225,2569.675,1189.825,50003.375,45891.65,21.725,22.45,
2015-08-15 20:00:00,-22.200000000000003,1095.7,10494.325,2023.775,4287.4,14015.075,9707.425,195.64999999999998,2432.8,5.15,33.975,1431.8,184.3,953.575,398.875,2568.6,109.67500000000001,48613.7,45536.55,20.275,20.775000000000002,
2015-08-15 21:00:00,-0.2,367.8,10488.8,2009.7,4292.0,13861.95,9637.65,195.7,1796.0,5.25,33.45,1925.75,183.89999999999998,952.725,455.225,2530.625,0.225,48266.1,45280.05,20.2,21.0,
2015-08-15 22:00:00,-4.475,-411.9,10490.449999999999,2002.55,4240.025,13459.3,9112.375,195.925,1154.4250000000002,5.3,29.175,735.35,184.42499999999998,942.875,462.775,2598.2,0.0,45980.675,42919.675,21.25,21.75,
2015-08-15 23:00:00,-105.89999999999999,-1640.9,10509.575,1993.3,4205.575000000001,13083.05,8330.275,195.925,1480.9,5.425000000000001,38.85,374.45000000000005,179.875,946.0999999999999,439.8,2668.1,0.0,43160.275,40052.4,22.65,22.2,
2015-08-16 00:00:00,-273.55,-1765.1,10521.325,1987.475,4155.875,12627.7,7345.825,195.975,1515.1999999999998,5.45,35.225,339.025,176.89999999999998,985.775,569.825,2226.6000000000004,0.0,40500.6,37704.2,23.3,22.25,
2015-08-16 01:00:00,-685.3,-2109.6,10540.225,1974.9,4147.225,12896.025,6219.2,195.85,2481.7,5.5,45.875,202.275,170.14999999999998,960.65,684.825,1951.55,0.0,38623.25,35986.9,23.925,21.875,
2015-08-16 02:00:00,-1319.2749999999999,-2152.1,10533.075,1969.275,4150.0,12928.3,5639.9,195.1,2479.65,5.5,61.25,101.475,172.39999999999998,968.175,654.975,1953.1,0.0,37341.3,34733.2,24.725,22.1,
2015-08-16 03:00:00,-1517.5,-2354.6,10532.625,1970.65,4167.625,13110.775,5594.8,194.925,2478.375,5.574999999999999,62.175,62.2,169.925,969.825,590.225,1882.45,0.0,36935.625,34462.975,24.675,21.85,
2015-08-16 04:00:00,-1935.975,-2244.7,10540.075,1980.75,4138.65,12654.25,5780.55,195.125,2479.45,5.6,65.575,232.0,176.95,965.575,572.55,1805.35,0.05,36987.275,34609.3,24.325,21.799999999999997,
2015-08-16 05:00:00,-2198.425,-1730.9,10545.5,2001.775,4140.8,12466.025,6593.0,194.525,1833.85,5.6,99.05,447.57500000000005,173.0,982.575,554.375,1699.125,1.125,37412.225,35157.575,23.9,21.675,
2015-08-16 06:00:00,-2228.475,-1853.8,10538.475,2011.375,4154.549999999999,12526.075,7081.3,195.025,2154.325,5.6,97.825,262.525,175.275,960.85,458.4,1682.375,170.325,38011.125,35699.95,23.725,21.35,
2015-08-16 07:00:00,-1829.375,-1564.8,10523.3,2019.025,4178.25,12622.275,7415.125,195.55,1839.55,5.65,70.875,164.6,177.95,971.5,422.95,1694.625,956.8,39732.325,36657.95,24.625,22.725,
2015-08-16 08:00:00,-1089.65,-1043.9,10526.775,2041.8000000000002,4214.275,12704.5,7450.7,195.225,1200.225,5.6,49.175,340.975,183.60000000000002,970.625,430.1,1756.375,2041.025,42827.975,38600.475,25.6,25.075,
2015-08-16 09:00:00,-339.925,-1298.1,10524.85,2078.65,4281.95,12762.375,7726.15,195.2,1204.65,5.574999999999999,66.075,726.15,184.125,947.1,467.725,1805.175,3251.675,45740.3,40215.675,27.075,27.2,
2015-08-16 10:00:00,-77.625,-1011.7,10514.1,2106.7,4317.1,13184.1,8028.15,195.5,2478.65,5.425000000000001,66.65,671.475,185.025,928.525,459.675,1778.35,4795.75,48179.125,41145.35,28.925,28.425,
2015-08-16 11:00:00,-96.075,-562.1,10537.275,2123.925,4303.25,13334.05,8260.65,196.02499999999998,1838.925,5.325,67.45,542.65,185.60000000000002,951.475,575.2249999999999,1972.1999999999998,6265.775,50676.775,41863.55,31.05,31.075,
2015-08-16 12:00:00,-149.55,-499.2,10528.925,2131.325,4285.675,13295.075,7958.375,195.35,2159.725,5.3,55.35,526.825,184.3,955.6,722.625,2321.175,7338.6,50493.975,40111.55,34.225,33.15,
2015-08-16 13:00:00,-638.05,-2524.6,10506.15,2151.5,4304.925,13338.525000000001,7682.549999999999,195.0,1836.75,5.25,49.85,214.575,181.025,956.1,770.35,2631.875,7686.85,48688.825,37599.7,37.025,34.45,
2015-08-16 14:00:00,-1438.1,-3894.4,10303.95,2167.65,4306.475,13362.45,7177.9,195.5,2473.125,5.225,63.025000000000006,103.475,177.725,959.575,844.275,3203.1,7295.85,47153.425,35810.225,38.85,34.85,
2015-08-16 15:00:00,-1661.65,-3752.6,10443.775,2177.425,4294.025,13413.7,6837.25,195.7,2437.25,5.25,74.025,144.85,172.82500000000002,947.05,834.6,3703.2749999999996,6616.95,46682.75,35527.925,38.825,34.775,
2015-08-16 16:00:00,-1248.825,-3157.9,10527.65,2178.075,4255.025000000001,13656.875,7053.5,195.5,2111.475,4.225,40.475,102.725,176.75,942.875,919.4,4296.45,5285.925,46593.025,36091.275,37.35,33.7,
2015-08-16 17:00:00,-380.52500000000003,-3011.8,10537.95,2178.875,4274.075,13670.425,7753.975,195.375,1794.0,3.3499999999999996,51.75,409.475,177.89999999999998,948.575,1046.475,4699.675,3767.5,47694.6,38181.024999999994,34.5,32.175,
2015-08-16 18:00:00,-65.1,-2365.9,10540.35,2193.925,4319.875,13797.325,8591.575,195.575,1798.8000000000002,3.375,46.2,816.875,182.85,953.2750000000001,1201.325,5051.849999999999,2019.975,48736.5,40463.4,31.35,30.0,
2015-08-16 19:00:00,-128.225,-1337.9,10534.2,2189.1,4293.475,13831.8,9077.175,194.9,2125.275,3.4,38.1,683.85,180.625,952.95,1247.375,5438.425,649.5,48732.925,41397.625,29.3,28.15,
2015-08-16 20:00:00,-207.3,-2499.3,10394.65,2193.05,4274.175,14208.55,9409.224999999999,194.8,2435.0,3.475,38.225,860.125,180.6,932.125,1216.1,5324.1,52.550000000000004,48587.4,41994.625,27.8,26.575,
2015-08-16 21:00:00,-193.375,-2756.2,10430.85,2214.95,4232.3,14725.475,9494.8,195.125,2421.75,3.425,38.85,722.925,182.875,958.8,1191.9,4876.975,0.125,48518.65,42449.6,26.8,25.5,
2015-08-16 22:00:00,-257.275,-3541.0,10432.95,2172.775,4222.475,14941.225,8863.225,194.95,2429.125,3.4,36.025,573.275,183.475,964.375,1350.475,4814.275,0.0,46969.0,40804.225,27.75,25.775,
2015-08-16 23:00:00,-1067.6,-3827.1,10437.1,2168.85,4213.775,15025.15,7316.525,195.5,1799.425,3.5,28.8,207.25,185.575,945.8000000000001,1466.45,4806.95,0.0,43971.975,37698.6,29.825,26.975,
2015-08-17 00:00:00,-1679.6,-5038.1,10416.025,2161.275,4173.675,15076.4,6432.6,195.075,2165.675,3.5,33.65,149.45,179.675,979.1,1549.75,4870.45,0.0,41738.425,35318.3,31.725,27.424999999999997,
2015-08-17 01:00:00,-2322.8,-4718.5,10426.75,2159.1000000000004,4158.425,15174.975,5959.325,194.675,2465.55,3.525,34.875,114.725,177.25,956.125,1403.875,4604.875,0.0,40301.15,34292.35,31.75,26.825,
2015-08-17 02:00:00,-3148.425,-4783.3,10443.8,2159.3,4164.875,15377.425,5734.7,195.175,2466.075,3.5,37.025,84.725,182.225,956.55,1358.7,4489.7,0.0,39635.875,33787.475,31.875,26.575000000000003,
2015-08-17 03:00:00,-3841.1499999999996,-4960.7,10431.0,2136.0,4162.425,15685.925,6542.4,194.8,1537.85,3.575,38.150000000000006,77.39999999999999,192.9,951.9,1300.875,4312.825,0.0,39888.475,34274.8,31.025,26.05,
2015-08-17 04:00:00,-3667.4249999999997,-4604.2,10335.1,2131.575,4170.925,15574.75,7624.5,195.675,1270.025,3.6,31.625,53.675,190.975,959.525,1235.9,4385.7,0.07500000000000001,41249.95,35628.275,30.025,25.75,
2015-08-17 05:00:00,-1958.525,-3538.2,10324.325,2128.425,4167.85,15705.35,8709.2,195.05,1288.375,3.55,41.2,56.95,192.525,925.85,1186.025,4348.85,0.625,45410.175,39874.7,27.075000000000003,24.975,
2015-08-17 06:00:00,-179.525,-2874.5,10506.6,2103.2,4182.225,15807.45,10612.975,195.25,1329.6999999999998,3.575,137.3,1555.85,207.075,918.725,1086.675,4319.525,110.17500000000001,53331.725,47815.325,23.225,24.0,
2015-08-17 07:00:00,-0.15000000000000002,283.9,10590.7,2106.875,4211.225,15813.125,12612.825,195.825,1707.375,3.5,304.975,2621.275,218.075,954.775,839.925,4001.975,721.975,59590.05,54026.175,21.175,23.275,
2015-08-17 08:00:00,0.0,1108.3,10584.25,2142.5,4279.975,15700.85,13108.65,195.35,2076.475,3.075,414.4,3327.65,233.975,955.975,566.825,3669.475,1781.475,63040.4,57022.625,21.1,23.825,
2015-08-17 09:00:00,0.0,1383.8,10583.625,2167.125,4285.175,16115.6,13836.075,195.775,2081.775,1.45,314.05,2652.425,242.825,954.375,403.675,3679.975,3145.3,64570.05,57341.05,22.325,24.85,
2015-08-17 10:00:00,0.0,1686.6,10577.85,2192.425,4284.725,16313.825,14185.7,194.675,2097.6,1.45,356.175,2641.975,246.375,949.1,402.275,3397.75,4507.1,66353.075,58046.025,23.45,26.075,
2015-08-17 11:00:00,-0.6000000000000001,1255.6,10579.575,2217.7,4259.975,16616.575,14241.525,194.725,2175.475,2.6,351.4,2474.5,257.85,931.225,459.775,3410.4,5505.725,67895.3,58519.425,24.475,27.15,
2015-08-17 12:00:00,-2.425,1262.4,10598.4,2256.4,4272.125,16644.375,14479.575,195.4,2206.575,4.025,294.45,1349.95,259.32500000000005,938.525,422.075,3935.25,6126.775,67365.775,56881.65,26.325000000000003,28.325,
2015-08-17 13:00:00,-214.875,-291.6,10600.2,2289.75,4271.475,16503.15,14461.725,195.7,2239.175,4.025,227.65,1072.35,259.275,928.6,549.575,4685.875,6392.65,66419.425,54791.325,28.35,29.65,
2015-08-17 14:00:00,-392.075,-509.0,10601.35,2312.95,4256.95,16336.349999999999,14360.275,196.2,2233.05,4.074999999999999,191.0,309.2,246.625,940.8,706.675,4774.125,6367.8,64832.425,52983.8,29.35,29.974999999999998,
2015-08-17 15:00:00,-494.4,-1289.3,10595.425,2331.725,4246.2,16543.025,14426.325,195.575,2084.5,4.125,167.575,426.8,235.675,945.6500000000001,803.6,5065.55,5627.1,63453.275,51957.0,29.45,29.5,
2015-08-17 16:00:00,-732.65,-1310.9,10597.375,2352.725,4301.45,16734.125,14150.125,194.925,2050.075,4.125,142.9,100.0,228.275,952.95,822.7,5681.4,4633.35,62053.025,50915.625,29.6,29.2,
2015-08-17 17:00:00,-366.0,-1484.1,10596.575,2362.175,4328.799999999999,16856.5,14056.525,195.25,1996.15,4.1,189.275,1043.0500000000002,212.6,946.3,865.5,5917.975,3418.5,61778.05,51576.1,28.325,28.3,
2015-08-17 18:00:00,-125.125,-1244.4,10594.425,2384.375,4336.525,16946.425,14224.8,194.925,1901.1999999999998,4.125,161.375,1117.4,211.5,937.975,1009.7,6273.625,1968.475,61530.3,52278.5,26.875,27.075,
2015-08-17 19:00:00,-267.95,-946.4,10586.075,2381.6,4315.525000000001,16982.15,13957.25,195.075,1707.425,4.2,130.75,1000.875,211.525,963.275,1218.4,6748.7,630.55,60688.725,52091.05,26.15,26.4,
2015-08-17 20:00:00,-232.875,-2336.9,10570.3,2385.5,4328.075,16829.25,13775.925,195.4,1231.275,4.2,77.925,842.175,212.55,935.2,1293.525,6934.525,39.3,58858.65,50591.25,26.299999999999997,26.325,
2015-08-17 21:00:00,-457.05,-3163.4,10538.3,2393.8,4308.125,16728.35,13775.9,195.225,1169.0,4.25,53.45,279.4,213.64999999999998,967.0,1477.2,6788.1,0.125,56794.649999999994,48529.225,27.225,26.4,
2015-08-17 22:00:00,-835.625,-5241.8,10508.825,2401.125,4274.825,16642.55,13155.7,195.275,1169.0,4.3,64.8,371.225,208.525,963.775,1669.55,6532.625,0.0,52414.275,44212.125,29.375,26.625,
2015-08-17 23:00:00,-965.95,-7081.6,10529.225,2422.825,4266.975,16620.475,12129.55,195.6,1169.75,4.3,66.275,351.975,190.475,965.225,1670.25,6398.95,0.0,48256.7,40187.475,31.625,26.95,
2015-08-18 00:00:00,-2294.175,-8462.1,10540.1,2434.625,4230.925,16832.3,10426.15,195.125,1210.3,4.375,58.625,154.1,190.8,907.975,1814.125,6081.5,0.0,45277.2,37381.600000000006,33.2,27.375,
2015-08-18 01:00:00,-3489.575,-6283.9,10559.875,2432.35,4182.55,16877.475,8943.025,195.45,1208.875,4.425000000000001,56.275,67.10000000000001,185.2,899.825,1817.275,5903.6,0.0,43563.4,35842.55,34.0,27.8,
2015-08-18 02:00:00,-3950.35,-6169.3,10556.475,2445.125,4204.175,16897.825,8405.25,195.75,1209.5,4.5,48.300000000000004,46.9,183.5,904.025,1934.75,6006.625,0.0,42783.95,34842.575,35.15,28.4,
2015-08-18 03:00:00,-3771.375,-5275.2,10563.2,2453.9249999999997,4219.3,16693.95,7585.45,195.175,1209.875,4.574999999999999,48.425,59.699999999999996,175.025,906.875,1894.025,6039.325,0.0,42904.05,34970.725,35.125,28.975,
2015-08-18 04:00:00,-3774.625,-4355.7,10560.525,2458.775,4204.549999999999,16661.275,7225.125,195.475,1209.075,4.6,41.5,44.525,177.0,904.725,1878.0749999999998,6123.3,0.05,43917.875,35916.425,34.425,29.275,
2015-08-18 05:00:00,-2853.9,-3169.8,10584.725,2454.325,4214.2,16921.175,9278.575,196.325,1208.6,4.6,58.15,57.125,177.475,913.05,1877.225,6041.65,0.4,47547.175,39627.875,31.7,27.95,
2015-08-18 06:00:00,-1238.75,-3370.6,10605.55,2445.3,4233.5,17018.35,13223.55,196.625,1234.875,4.574999999999999,156.825,223.70000000000002,198.0,896.8,1810.725,5713.125,143.125,54324.825000000004,46657.875,27.475,25.75,
2015-08-18 07:00:00,-489.55,-2032.0,10636.55,2431.125,4281.775,16872.3,14659.075,196.225,1269.8,4.4,180.625,542.45,212.72500000000002,895.05,1648.65,5266.4,1275.5,59847.200000000004,51656.65,25.875,25.875,
2015-08-18 08:00:00,-65.25,-1641.1,10631.65,2423.75,4306.125,16574.8,15213.55,196.2,1464.875,4.3,197.475,1092.825,226.125,881.525,1419.825,4975.0,3428.55,63152.675,53329.35,27.15,27.675,
2015-08-18 09:00:00,-5.4,-2508.7,10614.974999999999,2415.125,4312.15,15599.050000000001,15368.525000000001,196.475,1635.825,4.175,165.8,1491.925,238.45,871.2,1282.125,4580.025,6182.75,64631.35,52586.5,29.9,30.425,
2015-08-18 10:00:00,-5.425000000000001,-3053.6,10609.95,2402.575,4332.4,15552.975,15406.675,196.75,1682.425,4.225,169.5,1611.975,247.1,868.4,1025.15,4132.75,8884.65,66230.725,52188.175,32.225,32.575,
2015-08-18 11:00:00,-112.05000000000001,-3084.3,10603.05,2381.825,4339.825,15634.1,15110.225,196.125,1672.65,4.1,207.55,1600.275,262.25,876.325,785.2,3960.825,10838.2,67710.6,52126.35,33.825,34.275,
2015-08-18 12:00:00,-373.275,-4097.2,10606.0,2368.375,4309.65,15687.475,14930.625,196.575,1640.275,4.074999999999999,151.25,1064.0,270.4,883.25,732.875,3843.1499999999996,12160.150000000001,66982.85,50246.65,35.75,35.35,
2015-08-18 13:00:00,-142.125,-4420.9,10175.95,2356.925,4276.85,16043.925,14582.65,196.175,1696.2,3.9,331.25,608.75,268.575,887.9,652.0,3594.375,12378.95,66103.65,49478.325,36.275,35.575,
2015-08-18 14:00:00,-6.725,-4866.7,10084.4,2360.55,4307.825,16275.6,14309.375,196.8,1698.45,3.875,242.32500000000002,1203.0,260.375,880.15,504.8,3242.45,11572.375,64507.6,49187.975,35.1,34.325,
2015-08-18 15:00:00,-5.9,-4592.9,10335.95,2352.975,4321.025,16175.75,14615.975,196.85,1592.3249999999998,3.8499999999999996,149.275,897.575,249.75,883.9,487.95000000000005,2954.65,10215.15,63163.1,49505.350000000006,33.075,32.35,
2015-08-18 16:00:00,-168.8,-3405.5,10595.0,2342.7749999999996,4321.4,15862.975,14710.7,196.7,1534.425,3.8,151.275,970.85,228.2,904.075,551.15,2710.275,8222.7,61753.025,50268.95,30.275,30.0,
2015-08-18 17:00:00,-84.45,-1772.8,10594.325,2337.725,4301.775,15974.35,14735.225,196.625,1517.8,3.8249999999999997,153.4,1638.5,218.35,891.85,481.1,2164.125,5836.475,61500.775,53019.0,25.5,26.4,
2015-08-18 18:00:00,-0.475,-649.8,10597.525,2341.9249999999997,4335.875,16428.35,14736.2,196.475,1410.175,3.9,177.625,1918.825,221.025,905.4000000000001,484.25,1965.4,3375.475,60860.625,55035.5,21.5,22.9,
2015-08-18 19:00:00,-0.2,-76.6,10606.125,2337.975,4366.5,16700.75,14773.375,196.525,1426.725,3.95,188.425,2748.375,213.725,908.35,527.85,1873.15,1086.4,59975.0,56487.6,17.975,19.55,
2015-08-18 20:00:00,-0.375,307.2,10605.45,2323.925,4333.925,17096.65,14741.15,196.275,1254.15,4.025,137.175,1902.5749999999998,212.8,900.525,524.625,1803.6750000000002,77.4,58454.325,56048.65,16.425,17.725,
2015-08-18 21:00:00,-230.525,-494.3,10592.375,2310.925,4289.275,17202.15,14720.525,196.525,1253.125,5.525,186.975,1622.125,213.75,899.325,449.275,1677.375,0.225,57090.05,54963.2,16.325,17.225,
2015-08-18 22:00:00,-658.875,-1684.7,10589.35,2307.0,4284.325,17200.65,14403.275,196.475,1234.875,6.025,49.125,404.1,212.025,892.95,427.525,1492.3,0.0,52822.1,50902.3,17.0,16.825,
2015-08-18 23:00:00,-560.975,-5069.0,10596.175,2309.725,4274.825,17207.85,13721.025,196.225,1214.625,6.1,49.8,347.8,199.95,886.325,426.175,1369.05,0.0,48097.175,46301.975,18.375,16.825,
2015-08-19 00:00:00,-1863.3,-4530.3,10590.1,2307.725,4217.175,17184.35,12158.275,196.775,1250.8,6.1,43.55,83.22500000000001,185.57500000000002,884.7,495.2,1366.05,0.0,45422.3,43561.05,19.45,17.35,
2015-08-19 01:00:00,-2970.025,-3658.7,10582.65,2317.325,4232.25,17208.4,10793.175,196.625,1249.175,6.1,32.0,9.5,186.825,882.85,511.9,1524.3,0.0,43625.7,41589.475,20.675,18.125,
2015-08-19 02:00:00,-3605.45,-3450.6,10596.5,2328.6,4225.475,17212.975,10156.425,196.4,1249.9,6.125,38.825,11.0,182.05,888.675,463.55,1683.25,0.0,42763.775,40616.975,21.4,18.575,
2015-08-19 03:00:00,-3580.1,-2844.2,10586.475,2341.875,4210.525,17216.375,8858.225,196.575,1249.325,6.225,39.625,10.525,183.8,895.575,434.625,1794.2,0.0,42825.7,40596.9,21.55,19.225,
2015-08-19 04:00:00,-3298.125,-1925.7,10602.7,2338.7,4208.625,17220.65,9239.75,196.575,1251.35,6.325,46.95,102.25,182.025,903.325,405.075,1912.75,0.1,43773.05,41455.15,21.275,19.2,
2015-08-19 05:00:00,-1721.625,-1551.1,10611.225,2350.0,4255.55,17420.15,10423.925,196.425,1254.45,6.425000000000001,64.075,259.95,180.275,893.775,376.55,1841.375,0.7749999999999999,47451.4,45232.775,19.6,18.625,
2015-08-19 06:00:00,-363.5,-407.3,10617.85,2353.05,4273.125,17815.625,12171.375,195.95,1275.675,6.375,169.275,664.675,204.8,848.925,344.2,1516.15,233.45,53976.1,51882.275,17.175,17.825,
2015-08-19 07:00:00,-58.075,2387.8,10626.475,2339.1,4307.35,18008.8,12574.975,195.625,1329.65,6.275,238.45,783.5250000000001,215.875,822.45,311.85,1223.3500000000001,1792.225,59602.375,56275.0,17.75,19.6,
