,price_FR,price_NL,price_BE,price_CH,price_CZ,price_PL,price_DK1,price_DK2
2015-01-15 03:00:00,16.87,25.43,25.43,35.05,16.79,,15.44,15.44
2015-01-15 04:00:00,15.43,25.47,25.47,35.06,16.0,,15.43,15.43
2015-01-15 05:00:00,16.05,19.07,19.07,42.03,17.63,,15.47,15.47
2015-01-15 06:00:00,32.33,32.33,32.33,45.06,27.8,35.72,25.85,29.66
2015-01-15 07:00:00,48.62,50.66,50.66,46.0,33.11,43.31,26.28,31.92
2015-01-15 08:00:00,49.01,49.01,49.01,46.08,33.1,44.7,26.55,33.85
2015-01-15 09:00:00,47.58,51.64,51.64,46.08,31.5,46.56,26.42,30.9
2015-01-15 10:00:00,45.94,51.1,51.1,46.08,29.7,46.0,26.36,29.97
2015-01-15 11:00:00,46.54,55.96,55.96,46.4,29.0,44.84,26.23,29.42
2015-01-15 12:00:00,45.46,51.68,51.68,46.44,28.2,44.71,26.12,29.1
2015-01-15 13:00:00,42.94,55.28,55.28,46.29,27.6,44.52,26.18,28.99
2015-01-15 14:00:00,38.18,55.12,55.12,46.17,27.8,41.69,26.3,28.94
2015-01-15 15:00:00,35.54,52.67,52.67,46.07,28.24,42.93,26.37,28.9
2015-01-15 16:00:00,35.68,44.94,44.94,46.1,28.7,47.86,26.76,29.94
2015-01-15 17:00:00,41.66,66.1,66.1,46.09,33.2,45.64,26.89,31.0
2015-01-15 18:00:00,50.45,50.45,50.45,47.37,32.5,44.58,26.65,30.84
2015-01-15 19:00:00,49.47,49.47,49.47,46.04,30.2,44.25,26.41,29.86
2015-01-15 20:00:00,42.98,42.98,42.98,45.95,26.63,41.55,26.05,28.95
2015-01-15 21:00:00,35.42,38.0,38.0,45.88,24.17,36.65,22.05,22.05
2015-01-15 22:00:00,35.49,35.65,35.65,45.79,21.6,31.73,19.01,19.01
2015-01-15 23:00:00,34.75,34.75,34.75,41.91,13.2,26.13,12.01,12.01
2015-01-16 00:00:00,35.95,35.95,35.95,40.03,11.74,,6.95,9.78
2015-01-16 01:00:00,30.86,30.86,30.86,37.1,11.75,,6.73,11.64
2015-01-16 02:00:00,29.47,29.47,29.47,37.06,10.6,,6.8,9.72
2015-01-16 03:00:00,24.74,24.8,24.8,37.0,11.6,,6.76,10.56
2015-01-16 04:00:00,22.95,25.4,25.4,37.02,12.0,,6.74,14.11
2015-01-16 05:00:00,29.58,29.58,29.58,39.72,15.76,,0.94,16.02
2015-01-16 06:00:00,39.73,39.73,39.73,45.97,28.0,30.29,15.0,28.74
2015-01-16 07:00:00,49.49,49.49,49.49,48.94,38.6,34.16,25.09,30.02
2015-01-16 08:00:00,50.71,50.71,50.71,50.01,41.1,36.39,23.66,30.42
2015-01-16 09:00:00,48.98,48.98,48.98,49.46,41.0,37.21,22.52,29.99
2015-01-16 10:00:00,50.54,50.54,50.54,48.75,41.5,37.04,24.3,29.87
2015-01-16 11:00:00,49.76,49.76,49.76,48.96,41.5,37.89,22.94,29.79
2015-01-16 12:00:00,48.43,48.43,48.43,48.96,41.6,38.03,21.96,29.36
2015-01-16 13:00:00,46.17,46.17,46.17,48.93,42.9,38.29,24.32,29.16
2015-01-16 14:00:00,44.99,44.99,44.99,48.47,43.72,37.98,26.51,29.23
2015-01-16 15:00:00,44.05,44.05,44.05,48.4,44.1,37.93,23.91,29.55
2015-01-16 16:00:00,47.1,47.1,47.1,48.09,47.4,43.63,27.43,30.27
2015-01-16 17:00:00,52.49,52.49,52.49,53.25,52.86,46.88,29.07,38.56
2015-01-16 18:00:00,53.54,53.54,53.54,53.58,53.56,45.95,30.08,46.19
2015-01-16 19:00:00,48.02,48.02,48.02,50.98,50.7,43.88,27.83,29.94
2015-01-16 20:00:00,41.51,41.51,41.51,47.34,46.0,41.01,27.4,28.92
2015-01-16 21:00:00,37.92,38.66,38.66,45.98,38.95,35.13,26.95,29.06
2015-01-16 22:00:00,40.64,40.64,40.64,45.95,33.5,34.34,26.85,28.9
2015-01-16 23:00:00,43.18,43.18,43.18,38.1,28.5,31.06,26.75,28.1
2015-01-17 00:00:00,36.54,36.54,36.54,42.0,28.5,,26.88,28.0
2015-01-17 01:00:00,33.17,33.17,33.17,40.34,26.98,,26.78,26.81
2015-01-17 02:00:00,32.26,32.26,32.26,37.09,26.74,,26.67,26.67
2015-01-17 03:00:00,27.92,27.92,27.92,36.86,25.3,,26.7,26.7
2015-01-17 04:00:00,27.05,27.05,27.05,33.89,25.75,,26.66,26.66
2015-01-17 05:00:00,27.24,27.24,27.24,36.2,25.07,,26.74,27.24
2015-01-17 06:00:00,27.41,27.41,27.41,37.06,24.02,27.34,26.87,27.34
2015-01-17 07:00:00,33.17,33.17,33.17,42.1,25.79,28.71,27.2,28.45
2015-01-17 08:00:00,41.99,41.99,41.99,45.0,31.8,33.54,27.61,29.02
2015-01-17 09:00:00,47.44,47.44,47.44,45.94,35.6,37.75,27.99,29.72
2015-01-17 10:00:00,46.57,46.57,46.57,46.25,36.9,38.72,28.35,29.59
2015-01-17 11:00:00,43.39,43.39,43.39,45.03,37.9,39.79,28.53,29.45
2015-01-17 12:00:00,43.0,43.0,43.0,41.06,34.5,39.21,27.42,29.07
2015-01-17 13:00:00,38.08,38.08,38.08,40.01,32.3,38.07,27.52,28.53
2015-01-17 14:00:00,34.5,34.5,34.5,40.03,32.2,37.49,27.09,28.62
2015-01-17 15:00:00,31.27,33.0,33.0,45.82,32.8,37.37,27.27,29.13
2015-01-17 16:00:00,33.84,33.84,33.84,47.0,36.15,53.01,27.78,30.07
2015-01-17 17:00:00,42.44,42.44,42.44,48.99,41.13,55.32,28.23,40.05
2015-01-17 18:00:00,45.84,45.84,45.84,50.03,42.44,50.79,28.1,30.9
2015-01-17 19:00:00,46.43,46.43,46.43,48.99,38.11,40.36,27.74,29.78
2015-01-17 20:00:00,39.96,39.96,39.96,46.04,31.3,36.77,27.24,28.25
2015-01-17 21:00:00,32.6,32.6,32.6,45.92,28.7,31.79,26.93,28.19
2015-01-17 22:00:00,37.78,35.0,37.78,45.29,28.63,29.9,27.46,28.13
2015-01-17 23:00:00,37.78,30.35,37.78,42.01,19.99,27.4,24.5,27.4
2015-01-18 00:00:00,36.24,36.24,36.24,38.49,19.61,,23.35,26.24
2015-01-18 01:00:00,33.8,31.43,33.8,34.24,19.21,,21.19,25.93
2015-01-18 02:00:00,28.75,28.75,28.75,30.46,18.58,,22.24,25.55
2015-01-18 03:00:00,27.57,27.57,27.57,31.32,19.16,,22.31,25.62
2015-01-18 04:00:00,24.34,24.34,24.34,27.31,19.12,,22.32,25.29
2015-01-18 05:00:00,25.68,25.68,25.68,31.96,18.31,,22.11,25.68
2015-01-18 06:00:00,28.79,28.79,28.79,30.6,16.25,,24.9,26.28
2015-01-18 07:00:00,31.41,31.41,31.41,31.66,17.8,,26.68,26.68
2015-01-18 08:00:00,33.0,33.0,33.0,36.11,20.49,27.03,27.03,27.03
2015-01-18 09:00:00,37.23,37.23,37.23,38.31,26.0,30.78,27.22,27.86
2015-01-18 10:00:00,39.07,39.07,39.07,38.49,29.12,35.93,27.24,28.16
2015-01-18 11:00:00,42.44,42.44,42.44,38.52,32.24,36.37,28.22,28.29
2015-01-18 12:00:00,43.33,43.33,43.33,41.85,31.9,36.35,28.15,28.15
2015-01-18 13:00:00,38.25,38.25,38.25,38.13,30.7,37.2,27.85,27.91
2015-01-18 14:00:00,33.88,36.85,36.85,35.35,28.7,36.39,28.17,28.27
2015-01-18 15:00:00,29.91,36.85,36.85,37.06,29.54,36.82,29.24,29.24
2015-01-18 16:00:00,30.44,38.0,38.0,38.5,30.0,38.24,30.44,30.44
2015-01-18 17:00:00,38.42,50.0,50.0,44.77,35.75,39.19,31.94,32.47
2015-01-18 18:00:00,48.95,53.67,53.67,47.91,40.43,40.36,32.45,32.45
2015-01-18 19:00:00,51.02,51.02,51.02,47.91,39.3,39.98,30.94,30.94
2015-01-18 20:00:00,50.62,50.62,50.62,47.79,35.1,38.53,29.8,29.8
2015-01-18 21:00:00,42.44,42.44,42.44,44.53,32.13,35.28,29.63,29.67
2015-01-18 22:00:00,44.94,44.94,44.94,44.58,32.57,33.2,28.54,29.76
2015-01-18 23:00:00,42.51,40.0,42.51,44.37,28.9,28.49,28.42,28.49
2015-01-19 00:00:00,38.24,37.44,38.24,39.16,25.35,,27.92,27.92
2015-01-19 01:00:00,34.9,34.9,34.9,37.1,25.06,,27.7,27.7
2015-01-19 02:00:00,33.04,33.04,33.04,33.72,24.48,,27.65,27.65
2015-01-19 03:00:00,29.53,29.53,29.53,36.51,23.96,,27.73,27.73
2015-01-19 04:00:00,28.07,28.07,28.07,37.06,25.16,,28.07,28.07
2015-01-19 05:00:00,31.17,31.17,31.17,42.61,29.0,,28.92,28.92
2015-01-19 06:00:00,42.87,42.87,42.87,48.07,40.47,34.65,31.12,31.12
2015-01-19 07:00:00,52.07,52.07,52.07,53.59,52.71,37.83,37.83,37.83
2015-01-19 08:00:00,56.49,56.49,56.49,56.26,53.92,45.36,45.36,45.36
2015-01-19 09:00:00,52.38,52.38,52.38,55.14,52.61,42.65,42.65,42.65
2015-01-19 10:00:00,52.34,48.84,52.34,54.6,50.62,42.94,36.31,36.31
2015-01-19 11:00:00,50.68,47.95,50.68,54.59,50.31,43.72,34.41,34.41
2015-01-19 12:00:00,49.31,44.97,49.31,52.9,48.7,43.89,44.97,44.97
2015-01-19 13:00:00,48.84,47.95,48.84,51.97,49.27,44.34,46.15,46.15
2015-01-19 14:00:00,47.72,47.72,47.72,52.0,48.05,42.54,46.08,46.08
2015-01-19 15:00:00,47.43,47.43,47.43,51.79,49.75,41.45,34.37,34.37
2015-01-19 16:00:00,48.19,48.19,48.19,52.07,52.78,45.13,33.73,33.73
2015-01-19 17:00:00,52.16,52.16,52.16,56.91,57.23,48.2,41.95,41.95
2015-01-19 18:00:00,64.7,56.26,64.7,62.6,60.2,43.82,33.12,33.12
2015-01-19 19:00:00,54.91,52.96,54.91,55.62,54.15,42.82,31.46,31.46
2015-01-19 20:00:00,51.04,45.0,51.04,52.81,45.64,38.91,30.27,30.27
2015-01-19 21:00:00,44.36,40.0,44.36,49.93,38.25,34.6,29.74,29.74
2015-01-19 22:00:00,49.5,37.53,49.5,49.99,35.15,34.68,28.98,28.98
2015-01-19 23:00:00,49.86,31.46,49.86,49.56,29.9,29.72,28.46,28.46
2015-01-20 00:00:00,43.02,38.71,43.02,43.24,31.0,,28.62,28.62
2015-01-20 01:00:00,41.33,34.99,41.33,40.58,29.7,,28.22,28.22
2015-01-20 02:00:00,42.02,31.9,42.02,40.04,29.2,,28.07,28.07
2015-01-20 03:00:00,36.28,32.45,36.28,38.24,29.6,,28.02,28.02
2015-01-20 04:00:00,33.41,33.41,33.41,37.05,28.81,,28.39,28.39
2015-01-20 05:00:00,38.71,34.81,38.71,39.79,30.63,,29.17,29.17
2015-01-20 06:00:00,44.67,39.4,44.67,47.6,43.91,35.41,31.76,31.76
2015-01-20 07:00:00,53.39,53.39,53.39,53.61,53.9,40.96,50.08,50.08
2015-01-20 08:00:00,58.88,58.88,58.88,59.1,54.7,43.5,57.52,57.52
2015-01-20 09:00:00,58.8,58.8,58.8,57.16,54.5,43.99,53.7,53.7
2015-01-20 10:00:00,57.34,57.34,57.34,56.54,53.7,44.68,53.01,53.01
2015-01-20 11:00:00,57.46,57.46,57.46,54.03,52.5,45.82,53.02,53.02
2015-01-20 12:00:00,53.53,53.53,53.53,51.62,50.6,46.57,47.73,47.73
2015-01-20 13:00:00,52.93,52.93,52.93,51.22,50.1,46.93,47.76,47.76
2015-01-20 14:00:00,52.38,52.38,52.38,51.28,49.5,45.27,47.69,47.69
2015-01-20 15:00:00,52.1,52.1,52.1,50.15,49.5,44.1,44.49,44.49
2015-01-20 16:00:00,51.04,51.04,51.04,51.21,51.2,50.81,46.11,46.11
2015-01-20 17:00:00,58.55,58.55,58.55,56.39,56.4,54.81,57.48,57.48
2015-01-20 18:00:00,66.65,66.65,66.65,62.41,59.5,50.75,46.12,47.8
2015-01-20 19:00:00,56.02,56.02,56.02,55.24,54.06,48.05,44.4,44.4
2015-01-20 20:00:00,50.09,50.01,50.09,51.28,47.79,46.05,30.69,30.69
2015-01-20 21:00:00,42.73,42.73,42.73,48.98,43.01,39.74,30.45,30.45
2015-01-20 22:00:00,46.75,42.02,46.75,48.79,38.2,36.14,29.51,29.51
2015-01-20 23:00:00,45.53,37.44,45.53,47.64,30.82,33.01,28.5,28.5
2015-01-21 00:00:00,44.8,34.97,44.8,45.77,32.65,,28.12,28.12
2015-01-21 01:00:00,44.15,32.07,44.15,43.52,31.45,,27.87,27.87
2015-01-21 02:00:00,44.15,31.53,44.15,41.82,30.31,,27.78,27.78
2015-01-21 03:00:00,38.99,31.2,38.99,41.14,30.01,,27.85,27.85
2015-01-21 04:00:00,37.68,33.27,37.68,40.07,30.7,,28.24,28.24
2015-01-21 05:00:00,39.52,35.07,39.52,42.26,34.0,,29.59,29.59
2015-01-21 06:00:00,44.78,43.71,44.78,47.64,41.9,35.6,33.04,33.04
2015-01-21 07:00:00,54.12,54.12,54.12,54.41,53.25,49.67,49.67,49.67
2015-01-21 08:00:00,58.39,58.39,58.39,58.65,55.85,53.67,55.34,55.34
2015-01-21 09:00:00,61.72,56.6,61.72,59.01,54.0,51.59,55.33,55.33
2015-01-21 10:00:00,61.34,54.96,61.34,57.61,51.73,51.49,54.96,54.96
2015-01-21 11:00:00,62.08,53.99,62.08,55.64,50.06,52.24,53.44,53.44
2015-01-21 12:00:00,55.73,48.49,55.73,52.64,47.85,47.33,48.49,48.49
2015-01-21 13:00:00,52.6,49.59,52.6,52.24,48.5,48.4,48.4,48.4
2015-01-21 14:00:00,48.0,48.0,48.0,52.06,49.84,46.85,48.0,48.0
2015-01-21 15:00:00,50.0,50.0,50.0,52.78,49.39,48.8,48.8,48.8
2015-01-21 16:00:00,51.02,51.02,51.02,52.97,50.8,51.02,51.02,51.02
2015-01-21 17:00:00,55.47,55.47,55.47,59.0,57.61,55.47,55.47,55.47
2015-01-21 18:00:00,59.82,57.1,59.82,63.97,58.7,55.36,55.36,55.36
2015-01-21 19:00:00,57.66,51.95,57.66,56.34,53.29,46.79,38.08,46.79
2015-01-21 20:00:00,50.25,43.22,50.25,51.56,47.3,44.54,33.28,33.28
2015-01-21 21:00:00,45.0,38.98,45.0,49.39,40.8,37.87,32.96,32.96
2015-01-21 22:00:00,42.0,38.38,42.0,48.06,37.75,33.48,31.76,31.76
2015-01-21 23:00:00,43.96,37.09,43.96,46.3,32.0,30.55,29.55,29.55
2015-01-22 00:00:00,43.57,31.44,43.57,42.89,30.0,,28.96,28.96
2015-01-22 01:00:00,42.24,29.93,42.24,42.45,29.6,,28.69,28.69
2015-01-22 02:00:00,39.5,29.0,39.5,42.11,29.0,,28.31,28.31
2015-01-22 03:00:00,35.51,28.96,35.51,42.02,28.4,,28.26,28.26
2015-01-22 04:00:00,35.31,29.38,35.31,39.65,30.0,,28.82,28.82
2015-01-22 05:00:00,41.55,31.09,41.55,42.3,32.6,,30.34,30.34
2015-01-22 06:00:00,45.48,36.92,45.48,47.94,39.4,,35.24,35.24
2015-01-22 07:00:00,53.41,48.42,53.41,55.75,50.91,,47.25,47.25
2015-01-22 08:00:00,59.66,53.79,59.66,60.89,53.3,,53.79,53.79
2015-01-22 09:00:00,61.57,50.52,61.57,61.78,54.85,,49.31,49.31
2015-01-22 10:00:00,63.27,50.53,63.27,62.85,54.5,,49.32,49.32
2015-01-22 11:00:00,61.45,49.89,61.45,62.04,55.09,,48.69,48.69
2015-01-22 12:00:00,55.35,52.44,55.35,55.81,53.03,,47.46,47.46
2015-01-22 13:00:00,54.01,54.01,54.01,53.36,52.2,,45.84,45.84
2015-01-22 14:00:00,51.54,51.54,51.54,53.44,50.43,,48.3,48.3
2015-01-22 15:00:00,49.99,49.99,49.99,53.92,50.35,,48.79,48.79
2015-01-22 16:00:00,51.99,51.99,51.99,53.94,50.2,,51.99,51.99
2015-01-22 17:00:00,59.2,59.2,59.2,58.33,56.0,,58.35,58.35
2015-01-22 18:00:00,64.56,56.99,64.56,61.8,58.1,,55.62,56.99
2015-01-22 19:00:00,64.57,53.81,64.57,58.65,52.0,49.81,44.83,49.81
2015-01-22 20:00:00,56.5,45.57,56.5,51.78,45.2,43.2,43.2,43.2
2015-01-22 21:00:00,48.15,39.86,48.15,50.8,39.9,36.64,39.86,39.86
2015-01-22 22:00:00,49.41,38.0,49.41,49.02,37.93,33.41,32.62,32.62
2015-01-22 23:00:00,48.0,37.44,48.0,46.26,31.63,30.51,30.22,30.22
2015-01-23 00:00:00,42.34,35.82,42.34,42.5,30.8,,30.08,30.08
2015-01-23 01:00:00,42.1,33.15,42.1,41.95,30.3,,29.25,29.25
2015-01-23 02:00:00,39.4,31.73,39.4,39.26,29.07,,28.86,28.86
2015-01-23 03:00:00,38.0,32.08,38.0,36.01,28.89,,28.78,28.78
2015-01-23 04:00:00,35.0,32.96,35.0,35.11,28.8,,29.39,29.39
2015-01-23 05:00:00,38.0,32.49,38.0,37.95,31.46,,31.71,31.71
2015-01-23 06:00:00,43.6,37.52,43.6,45.94,37.34,,35.38,35.38
2015-01-23 07:00:00,54.96,54.28,54.96,51.98,50.7,,54.28,54.28
2015-01-23 08:00:00,60.72,53.56,60.72,59.75,55.0,,53.56,53.56
2015-01-23 09:00:00,61.62,57.68,61.62,58.95,55.0,,57.68,57.68
2015-01-23 10:00:00,61.48,56.97,61.48,60.28,54.0,,56.97,56.97
2015-01-23 11:00:00,56.6,55.75,56.6,56.98,53.87,,55.75,55.75
2015-01-23 12:00:00,52.9,49.94,52.9,53.33,53.6,,48.09,48.09
2015-01-23 13:00:00,50.14,47.77,50.14,52.4,52.45,43.89,46.43,46.43
2015-01-23 14:00:00,46.58,46.58,46.58,50.93,50.1,42.43,44.76,44.76
2015-01-23 15:00:00,44.09,44.09,44.09,50.52,48.77,40.72,38.92,38.92
2015-01-23 16:00:00,45.18,45.18,45.18,50.45,48.6,44.1,44.1,44.1
2015-01-23 17:00:00,49.98,49.98,49.98,55.22,53.13,48.78,48.06,49.98
2015-01-23 18:00:00,57.24,47.99,57.24,57.1,53.2,46.84,44.82,47.99
2015-01-23 19:00:00,55.82,46.98,55.82,55.09,49.0,43.66,26.77,43.66
2015-01-23 20:00:00,49.48,41.48,49.48,49.6,41.93,40.98,29.05,31.47
2015-01-23 21:00:00,44.28,35.97,44.28,46.54,35.5,35.89,31.13,31.13
2015-01-23 22:00:00,46.25,38.0,46.25,47.4,32.0,32.76,26.11,30.17
2015-01-23 23:00:00,46.29,39.0,46.29,45.32,27.97,30.62,27.89,29.1
2015-01-24 00:00:00,44.01,35.29,44.01,44.78,29.09,,27.46,28.48
2015-01-24 01:00:00,43.12,32.43,43.12,41.3,27.21,,27.04,27.06
2015-01-24 02:00:00,40.68,30.61,40.68,38.47,25.93,,24.44,26.46
2015-01-24 03:00:00,36.1,30.61,36.1,37.39,25.99,,24.29,26.25
2015-01-24 04:00:00,35.0,31.06,35.0,35.8,24.58,,24.78,26.36
2015-01-24 05:00:00,35.0,30.21,35.0,36.29,24.49,,24.99,26.71
2015-01-24 06:00:00,39.1,32.99,39.1,39.06,24.38,31.46,23.94,27.16
2015-01-24 07:00:00,41.35,37.44,41.35,44.33,26.19,30.85,24.26,27.75
2015-01-24 08:00:00,42.58,42.58,42.58,45.34,29.94,31.34,27.6,28.12
2015-01-24 09:00:00,46.67,46.67,46.67,47.94,33.5,34.58,29.01,29.01
2015-01-24 10:00:00,45.45,45.45,45.45,47.97,36.37,39.22,29.15,29.3
2015-01-24 11:00:00,46.87,46.87,46.87,46.55,37.0,40.67,29.19,29.33
2015-01-24 12:00:00,45.92,45.92,45.92,44.43,34.6,40.69,29.15,29.3
2015-01-24 13:00:00,41.34,41.34,41.34,40.01,33.85,39.89,29.11,29.25
2015-01-24 14:00:00,38.53,38.53,38.53,39.07,31.8,37.74,29.06,29.34
2015-01-24 15:00:00,35.85,35.85,35.85,40.99,31.63,35.04,29.11,29.53
2015-01-24 16:00:00,34.52,34.52,34.52,42.45,34.11,40.26,29.28,30.36
2015-01-24 17:00:00,40.46,40.46,40.46,47.46,42.0,41.3,29.44,31.17
2015-01-24 18:00:00,50.75,50.75,50.75,49.93,41.35,42.79,29.38,31.06
2015-01-24 19:00:00,51.4,51.4,51.4,48.99,35.0,40.12,29.26,30.06
2015-01-24 20:00:00,47.26,45.0,47.26,45.9,29.9,35.06,29.35,29.35
2015-01-24 21:00:00,42.11,42.01,42.11,44.47,27.5,31.43,27.97,28.66
2015-01-24 22:00:00,47.16,39.94,47.16,44.96,28.24,31.18,28.11,28.11
2015-01-24 23:00:00,45.95,42.44,45.95,42.93,25.0,29.04,27.41,27.72
2015-01-25 00:00:00,44.63,40.63,44.63,42.16,21.25,,25.02,26.94
2015-01-25 01:00:00,39.87,39.87,39.87,38.68,19.34,,24.89,26.49
2015-01-25 02:00:00,39.02,37.1,39.02,35.91,17.97,,25.03,26.29
2015-01-25 03:00:00,33.81,33.81,33.81,31.59,18.07,,25.07,26.18
2015-01-25 04:00:00,29.83,29.83,29.83,30.01,18.87,,25.92,26.29
2015-01-25 05:00:00,28.64,28.64,28.64,30.79,18.9,,26.68,26.7
2015-01-25 06:00:00,31.23,31.23,31.23,31.36,15.87,,27.04,27.04
2015-01-25 07:00:00,35.11,35.11,35.11,34.17,17.51,,27.39,27.39
2015-01-25 08:00:00,39.01,39.01,39.01,36.52,21.37,27.98,27.98,27.98
2015-01-25 09:00:00,41.1,41.1,41.1,38.36,26.11,29.52,28.71,28.71
2015-01-25 10:00:00,41.75,41.75,41.75,38.59,28.11,29.26,29.26,29.26
2015-01-25 11:00:00,41.77,41.77,41.77,39.15,30.79,29.97,29.4,29.97
2015-01-25 12:00:00,43.17,43.17,43.17,39.08,30.55,30.23,29.36,29.74
2015-01-25 13:00:00,40.44,40.44,40.44,34.99,29.39,30.06,29.25,29.25
2015-01-25 14:00:00,38.5,38.5,38.5,32.07,28.53,29.33,29.13,29.13
2015-01-25 15:00:00,34.82,35.97,35.97,31.67,29.01,29.26,29.26,29.26
2015-01-25 16:00:00,35.9,35.9,35.9,35.02,29.01,34.45,30.29,30.29
2015-01-25 17:00:00,40.5,47.85,47.85,45.1,36.62,38.64,30.4,35.62
2015-01-25 18:00:00,51.43,51.43,51.43,49.61,39.0,38.99,30.0,36.41
2015-01-25 19:00:00,51.81,51.81,51.81,49.9,37.78,38.99,29.69,31.26
2015-01-25 20:00:00,48.83,48.83,48.83,47.62,31.4,34.48,29.38,30.25
2015-01-25 21:00:00,44.19,42.44,44.19,44.8,30.0,29.7,29.13,29.47
2015-01-25 22:00:00,45.46,45.46,45.46,45.02,30.83,30.09,28.83,29.2
2015-01-25 23:00:00,45.17,44.85,45.17,39.14,27.01,28.07,28.07,28.07
2015-01-26 00:00:00,40.84,37.92,40.84,42.02,25.26,,26.93,26.93
2015-01-26 01:00:00,38.0,37.1,38.0,39.07,25.0,,26.13,26.13
2015-01-26 02:00:00,35.09,35.09,35.09,37.64,24.9,,25.54,25.54
2015-01-26 03:00:00,32.0,32.0,32.0,35.6,24.6,,25.41,25.41
2015-01-26 04:00:00,30.1,30.1,30.1,34.56,25.08,,25.8,25.81
2015-01-26 05:00:00,36.99,32.0,36.99,38.44,27.84,,27.09,27.09
2015-01-26 06:00:00,45.1,41.94,45.1,47.94,35.05,31.84,28.64,29.11
2015-01-26 07:00:00,55.16,55.16,55.16,54.08,44.93,39.36,29.4,30.35
2015-01-26 08:00:00,56.16,53.22,56.16,58.7,46.83,43.11,30.0,30.59
2015-01-26 09:00:00,55.55,52.64,55.55,58.55,46.1,43.72,29.93,30.37
2015-01-26 10:00:00,53.63,53.63,53.63,57.02,43.2,43.37,29.75,30.26
2015-01-26 11:00:00,53.79,53.79,53.79,54.42,43.2,43.56,29.62,30.04
2015-01-26 12:00:00,51.47,51.47,51.47,50.43,41.72,43.21,29.46,30.04
2015-01-26 13:00:00,51.87,51.87,51.87,50.33,42.14,42.88,29.44,30.04
2015-01-26 14:00:00,52.85,52.48,52.85,51.44,40.0,42.57,29.41,30.17
2015-01-26 15:00:00,49.69,45.0,49.69,50.47,39.45,39.39,29.36,30.63
2015-01-26 16:00:00,45.46,40.0,45.46,50.44,39.79,42.41,29.56,31.1
2015-01-26 17:00:00,50.06,50.06,50.06,54.93,44.44,42.81,30.26,31.99
2015-01-26 18:00:00,58.85,44.03,58.85,60.39,42.87,40.09,29.46,31.51
2015-01-26 19:00:00,54.94,39.94,54.94,54.68,38.97,39.22,29.37,30.89
2015-01-26 20:00:00,48.5,39.94,48.5,50.5,33.0,34.93,29.12,29.61
2015-01-26 21:00:00,43.84,43.84,43.84,47.98,29.22,30.82,28.49,28.69
2015-01-26 22:00:00,44.0,44.0,44.0,48.07,28.0,28.85,27.15,28.01
2015-01-26 23:00:00,47.41,44.94,47.41,47.44,22.5,26.51,24.05,26.51
2015-01-27 00:00:00,41.64,31.52,41.64,41.55,20.82,,20.36,25.79
2015-01-27 01:00:00,40.4,32.09,40.4,39.45,20.0,,16.31,25.32
2015-01-27 02:00:00,41.1,30.96,41.1,38.85,18.9,,16.95,25.15
2015-01-27 03:00:00,38.05,31.88,38.05,38.11,19.0,,16.34,25.23
2015-01-27 04:00:00,33.68,32.44,33.68,35.89,18.9,,19.92,25.9
2015-01-27 05:00:00,39.03,32.65,39.03,39.6,21.5,,22.92,26.84
2015-01-27 06:00:00,45.21,34.74,45.21,46.69,29.8,31.41,27.57,28.88
2015-01-27 07:00:00,51.76,35.0,51.76,52.94,38.35,35.68,29.88,29.88
2015-01-27 08:00:00,54.61,36.69,54.61,55.92,39.49,41.46,30.38,30.38
2015-01-27 09:00:00,55.13,43.59,55.13,55.34,36.92,44.84,30.29,30.29
2015-01-27 10:00:00,55.07,47.99,55.07,54.71,37.0,44.88,30.45,30.45
2015-01-27 11:00:00,52.91,46.0,52.91,53.62,36.8,44.88,30.49,30.49
2015-01-27 12:00:00,49.25,45.0,49.25,50.1,36.0,46.02,30.29,30.29
2015-01-27 13:00:00,49.49,46.0,49.49,50.04,36.4,46.83,30.09,30.09
2015-01-27 14:00:00,49.48,43.0,49.48,50.49,37.61,45.83,30.07,30.07
2015-01-27 15:00:00,46.97,41.0,46.97,51.02,40.0,42.42,30.08,30.08
2015-01-27 16:00:00,45.36,41.0,45.36,51.98,43.0,46.61,30.96,38.93
2015-01-27 17:00:00,52.62,52.62,52.62,52.94,49.6,49.62,31.79,50.65
2015-01-27 18:00:00,63.29,46.31,63.29,57.67,51.5,49.2,33.86,45.2
2015-01-27 19:00:00,60.17,42.26,60.17,54.73,47.4,46.84,31.08,31.08
2015-01-27 20:00:00,52.02,40.0,52.02,49.97,41.25,44.84,29.87,29.87
2015-01-27 21:00:00,47.93,42.44,47.93,48.45,36.0,34.57,29.34,29.34
2015-01-27 22:00:00,47.2,36.59,47.2,47.04,34.92,32.94,28.89,28.89
2015-01-27 23:00:00,45.14,34.94,45.14,46.12,30.4,30.19,27.8,27.8
2015-01-28 00:00:00,42.74,34.97,42.74,43.51,28.25,,26.97,26.97
2015-01-28 01:00:00,40.38,36.0,40.38,42.02,26.8,,26.59,26.59
2015-01-28 02:00:00,39.26,34.1,39.26,40.94,24.89,,25.93,25.93
2015-01-28 03:00:00,36.71,32.5,36.71,39.03,24.4,,25.27,25.27
2015-01-28 04:00:00,30.8,30.8,30.8,37.45,25.02,,25.75,25.75
2015-01-28 05:00:00,29.76,29.76,29.76,42.0,27.56,,25.94,26.57
2015-01-28 06:00:00,42.07,39.94,42.07,45.66,35.79,33.92,28.54,28.54
2015-01-28 07:00:00,48.45,48.45,48.45,50.03,41.31,38.62,28.81,29.82
