timestamp,price,exog_1,exog_2
2026-01-16 18:00:00+00:00,154.18,68132.775,11854.4
2026-01-16 19:00:00+00:00,134.0,64773.225,12230.525
2026-01-16 20:00:00+00:00,117.6125,60656.075,12310.525
2026-01-16 21:00:00+00:00,117.705,57481.15,12229.0
2026-01-16 22:00:00+00:00,104.17,54161.05,12268.85
2026-01-16 23:00:00+00:00,104.66,50387.425,12677.125
2026-01-17 00:00:00+00:00,101.2875,48336.0,13082.825
2026-01-17 01:00:00+00:00,98.235,47460.35,13347.6
2026-01-17 02:00:00+00:00,96.1375,47276.65,13341.975
2026-01-17 03:00:00+00:00,95.1875,47450.975,13397.125
2026-01-17 04:00:00+00:00,95.2425,49082.925,13865.0
2026-01-17 05:00:00+00:00,95.8525,51446.8,14803.05
2026-01-17 06:00:00+00:00,99.1875,54175.775,15351.75
2026-01-17 07:00:00+00:00,105.97,57057.9,16285.975
2026-01-17 08:00:00+00:00,116.655,59196.75,18902.275
2026-01-17 09:00:00+00:00,115.1,60734.225000000006,21288.0
2026-01-17 10:00:00+00:00,111.6075,61505.25,22313.7
2026-01-17 11:00:00+00:00,111.9475,61195.175,21729.8
2026-01-17 12:00:00+00:00,108.64,59944.775,19912.325
2026-01-17 13:00:00+00:00,112.8175,58656.25,17414.15
2026-01-17 14:00:00+00:00,122.77,58338.850000000006,14977.65
2026-01-17 15:00:00+00:00,135.775,60060.575,14289.55
2026-01-17 16:00:00+00:00,140.9125,62453.3,16239.225000000002
2026-01-17 17:00:00+00:00,142.84750000000005,63249.425,18025.0
2026-01-17 18:00:00+00:00,138.5875,61643.4,18675.425
2026-01-17 19:00:00+00:00,120.79,58466.675,18598.525
2026-01-17 20:00:00+00:00,107.805,55468.275,18305.05
2026-01-17 21:00:00+00:00,109.15,53551.35,17882.0
2026-01-17 22:00:00+00:00,107.0225,50860.2,17759.025
2026-01-17 23:00:00+00:00,110.715,48429.5,15780.725
2026-01-18 00:00:00+00:00,109.19,46915.0,16454.7
2026-01-18 01:00:00+00:00,107.39,46051.55,16976.45
2026-01-18 02:00:00+00:00,102.54,45970.75,17000.4
2026-01-18 03:00:00+00:00,102.235,46307.125,17013.825
2026-01-18 04:00:00+00:00,102.08,47912.8,17447.425000000003
2026-01-18 05:00:00+00:00,101.05,50793.225,18208.2
2026-01-18 06:00:00+00:00,100.605,53176.65,18488.925
